# SECURE EVENT LOG SAMPLE
# Format: TIMESTAMP | DEVICE | ZONE | EVENT | USER | CARD | STATUS | REASON | RETRY | CRC
# Synthetic data for testing compression/encryption pipeline

2026-04-01 08:00:03 | CTRL-01 | LOBBY       | ACCESS_DENIED  | U1015  | CARD500015 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=347A
2026-04-01 08:30:24 | CTRL-02 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=45F3
2026-04-01 08:30:25 | CTRL-01 | OFFICE_3F   | ACCESS_REQUEST | U1028  | CARD500028 | OK      | PIN_OK           | RETRY=1 | CRC=6025
2026-04-01 08:30:26 | CTRL-01 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=0B54
2026-04-01 08:30:27 | CTRL-01 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=E078
2026-04-01 08:30:30 | CTRL-01 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=078A
2026-04-01 08:30:32 | CTRL-02 | LAB_A       | ACCESS_REQUEST | U1050  | CARD500050 | OK      | PIN_OK           | RETRY=0 | CRC=ED68
2026-04-01 08:30:35 | DOOR-B1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=1CB1
2026-04-01 08:30:36 | DOOR-B1 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F0B7
2026-04-01 08:30:37 | CTRL-02 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=0675
2026-04-01 08:30:38 | DOOR-B1 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=7E8C
2026-04-01 08:30:41 | CTRL-01 | SERVER_ROOM | ACCESS_REQUEST | U1049  | CARD500049 | OK      | CARD_OK          | RETRY=0 | CRC=F216
2026-04-01 08:30:43 | DOOR-A2 | LAB_A       | AUTH_SUCCESS   | U1040  | CARD500040 | OK      | MULTI_SWIPE      | RETRY=2 | CRC=3E89
2026-04-01 08:30:44 | GATE-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=1AAB
2026-04-01 08:30:49 | DOOR-A2 | SERVER_ROOM | ALARM_OFF      | SYSTEM | NA         | SUCCESS | NETWORK_RESTORED | RETRY=0 | CRC=A626
2026-04-01 08:30:50 | CTRL-02 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=CAA7
2026-04-01 08:30:55 | CTRL-02 | LOBBY       | MOTION_DETECTED | SYSTEM | NA         | SUCCESS | NETWORK_RESTORED | RETRY=0 | CRC=4F5B
2026-04-01 08:30:56 | DOOR-B1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=2ECC
2026-04-01 08:30:59 | DOOR-A1 | LAB_A       | AUTH_SUCCESS   | U1003  | CARD500003 | NORMAL  | MULTI_SWIPE      | RETRY=0 | CRC=36FC
2026-04-01 08:31:00 | GATE-02 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=B1D3
2026-04-01 08:31:05 | GATE-02 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C16A
2026-04-01 08:31:06 | DOOR-A2 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F879
2026-04-01 08:31:09 | GATE-02 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=FAED
2026-04-01 08:31:10 | DOOR-A1 | SERVER_ROOM | ACCESS_REQUEST | U1020  | CARD500020 | OK      | PIN_OK           | RETRY=0 | CRC=5218
2026-04-01 08:31:11 | DOOR-A1 | SERVER_ROOM | ACCESS_REQUEST | U1052  | CARD500052 | OK      | PIN_OK           | RETRY=0 | CRC=E87D
2026-04-01 08:31:12 | DOOR-B1 | OFFICE_3F   | ACCESS_REQUEST | U1046  | CARD500046 | OK      | CARD_OK          | RETRY=0 | CRC=BA68
2026-04-01 08:31:17 | DOOR-A1 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C665
2026-04-01 08:31:18 | DOOR-A1 | OFFICE_3F   | ACCESS_REQUEST | U1035  | CARD500035 | OK      | CARD_OK          | RETRY=0 | CRC=A52B
2026-04-01 08:31:20 | DOOR-A2 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=2223
2026-04-01 08:31:21 | DOOR-B1 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=1003
2026-04-01 08:31:22 | CTRL-01 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=104A
2026-04-01 08:31:24 | DOOR-A2 | PARKING     | ACCESS_REQUEST | U1031  | CARD500031 | OK      | PIN_OK           | RETRY=0 | CRC=BB92
2026-04-01 08:31:25 | DOOR-A1 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=6ADF
2026-04-01 08:31:28 | GATE-02 | PARKING     | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=1F14
2026-04-01 08:31:29 | DOOR-A1 | OFFICE_3F   | AUTH_FAIL      | U1052  | CARD500052 | INVALID | MULTI_SWIPE      | RETRY=0 | CRC=8818
2026-04-01 08:31:31 | CTRL-01 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=9B99
2026-04-01 08:31:32 | CTRL-02 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=7647
2026-04-01 08:31:34 | GATE-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=7F5D
2026-04-01 08:31:36 | DOOR-A2 | SERVER_ROOM | ACCESS_REQUEST | U1035  | CARD500035 | OK      | PIN_OK           | RETRY=0 | CRC=B746
2026-04-01 08:31:39 | GATE-02 | OFFICE_3F   | ACCESS_GRANTED | U1056  | CARD500056 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=5C5C
2026-04-01 08:31:41 | GATE-02 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E2D2
2026-04-01 08:31:42 | GATE-01 | WAREHOUSE   | TAMPER_ALERT   | SYSTEM | NA         | ALERT   | NETWORK_RESTORED | RETRY=0 | CRC=DC76
2026-04-01 08:31:47 | DOOR-A2 | LAB_A       | ACCESS_GRANTED | U1036  | CARD500036 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=8217
2026-04-01 08:31:48 | GATE-02 | LAB_B       | ALARM_ON       | SYSTEM | NA         | SUCCESS | FORCED_ENTRY     | RETRY=0 | CRC=91A7
2026-04-01 08:31:50 | CTRL-01 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=9A8A
2026-04-01 08:31:51 | GATE-01 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=0B1C
2026-04-01 08:31:56 | DOOR-B1 | OFFICE_3F   | ACCESS_DENIED  | U1058  | CARD500058 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=3046
2026-04-01 08:31:57 | GATE-02 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=87AC
2026-04-01 08:31:58 | DOOR-A1 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=2F0E
2026-04-01 08:32:00 | GATE-02 | WAREHOUSE   | AUTH_SUCCESS   | U1046  | CARD500046 | NORMAL  | PIN_INVALID      | RETRY=0 | CRC=F9FF
2026-04-01 08:32:05 | DOOR-A2 | OFFICE_3F   | ACCESS_REQUEST | U1058  | CARD500058 | OK      | CARD_OK          | RETRY=0 | CRC=1322
2026-04-01 08:32:08 | DOOR-B1 | WAREHOUSE   | ACCESS_REQUEST | U1049  | CARD500049 | OK      | CARD_OK          | RETRY=0 | CRC=B223
2026-04-01 08:32:13 | GATE-02 | LAB_B       | AUTH_SUCCESS   | U1055  | CARD500055 | GRANTED | MULTI_SWIPE      | RETRY=2 | CRC=05DA
2026-04-01 08:32:16 | DOOR-B1 | OFFICE_3F   | ACCESS_REQUEST | U1019  | CARD500019 | OK      | CARD_OK          | RETRY=0 | CRC=4C95
2026-04-01 08:32:17 | DOOR-A1 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C927
2026-04-01 08:32:19 | DOOR-B1 | WAREHOUSE   | ACCESS_REQUEST | U1005  | CARD500005 | OK      | CARD_OK          | RETRY=1 | CRC=945E
2026-04-01 08:32:24 | GATE-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=2A43
2026-04-01 08:32:26 | DOOR-A1 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=CC62
2026-04-01 08:32:27 | CTRL-01 | LAB_B       | ACCESS_REQUEST | U1049  | CARD500049 | OK      | CARD_OK          | RETRY=0 | CRC=F63B
2026-04-01 08:32:29 | CTRL-02 | LAB_B       | ACCESS_REQUEST | U1036  | CARD500036 | OK      | CARD_OK          | RETRY=0 | CRC=7C10
2026-04-01 08:32:30 | GATE-01 | PARKING     | ACCESS_REQUEST | U1043  | CARD500043 | OK      | CARD_OK          | RETRY=0 | CRC=D3C1
2026-04-01 08:32:32 | GATE-01 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=B065
2026-04-01 08:32:34 | DOOR-A2 | LOBBY       | ACCESS_DENIED  | U1010  | CARD500010 | DENIED  | CARD_EXPIRED     | RETRY=2 | CRC=4AA8
2026-04-01 08:32:36 | CTRL-01 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=BF65
2026-04-01 08:32:37 | DOOR-B1 | OFFICE_3F   | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=1BEC
2026-04-01 08:32:38 | DOOR-A1 | SERVER_ROOM | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | SCHEDULE_OK      | RETRY=0 | CRC=AFC1
2026-04-01 08:32:41 | DOOR-B1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=0BA5
2026-04-01 08:32:42 | CTRL-02 | OFFICE_3F   | ACCESS_REQUEST | U1013  | CARD500013 | OK      | PIN_OK           | RETRY=1 | CRC=485E
2026-04-01 08:32:45 | DOOR-A2 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=1643
2026-04-01 08:32:46 | CTRL-02 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=8AE5
2026-04-01 08:32:47 | GATE-02 | OFFICE_3F   | AUTH_SUCCESS   | U1024  | CARD500024 | NORMAL  | MULTI_SWIPE      | RETRY=2 | CRC=B86E
2026-04-01 08:32:52 | CTRL-01 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=C5E6
2026-04-01 08:32:53 | GATE-02 | WAREHOUSE   | ALARM_ON       | SYSTEM | NA         | ALERT   | NETWORK_RESTORED | RETRY=0 | CRC=2D11
2026-04-01 08:32:54 | CTRL-02 | WAREHOUSE   | MOTION_DETECTED | SYSTEM | NA         | SUCCESS | FORCED_ENTRY     | RETRY=0 | CRC=145A
2026-04-01 08:32:55 | DOOR-A1 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=5062
2026-04-01 08:32:56 | GATE-01 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=9ACA
2026-04-01 08:32:57 | DOOR-A1 | LAB_A       | ACCESS_DENIED  | U1040  | CARD500040 | DENIED  | CARD_EXPIRED     | RETRY=2 | CRC=0F16
2026-04-01 08:32:59 | GATE-01 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=C923
2026-04-01 08:33:02 | CTRL-02 | LOBBY       | ACCESS_GRANTED | U1033  | CARD500033 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=7B10
2026-04-01 08:33:04 | CTRL-02 | LAB_B       | MOTION_DETECTED | SYSTEM | NA         | ALERT   | NETWORK_RESTORED | RETRY=0 | CRC=4377
2026-04-01 08:33:05 | DOOR-A2 | SERVER_ROOM | ACCESS_GRANTED | U1043  | CARD500043 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=9E35
2026-04-01 08:33:08 | DOOR-A2 | WAREHOUSE   | AUTH_FAIL      | U1058  | CARD500058 | FAILED  | MULTI_SWIPE      | RETRY=2 | CRC=50EB
2026-04-01 08:33:09 | CTRL-01 | WAREHOUSE   | ACCESS_REQUEST | U1046  | CARD500046 | OK      | CARD_OK          | RETRY=0 | CRC=A29C
2026-04-01 08:33:14 | CTRL-02 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A32B
2026-04-01 08:33:16 | GATE-02 | LAB_A       | ACCESS_REQUEST | U1059  | CARD500059 | OK      | PIN_OK           | RETRY=0 | CRC=6038
2026-04-01 08:33:17 | CTRL-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=88A2
2026-04-01 08:33:19 | DOOR-A1 | WAREHOUSE   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=763A
2026-04-01 08:33:22 | CTRL-01 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=F405
2026-04-01 08:33:23 | DOOR-A1 | PARKING     | ACCESS_GRANTED | U1045  | CARD500045 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=C661
2026-04-01 08:33:25 | GATE-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=73DA
2026-04-01 08:33:26 | GATE-02 | PARKING     | TAMPER_ALERT   | SYSTEM | NA         | ALERT   | DOOR_HELD        | RETRY=0 | CRC=67D9
2026-04-01 08:33:31 | CTRL-02 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E0E9
2026-04-01 08:33:36 | DOOR-A1 | LAB_B       | ACCESS_GRANTED | U1055  | CARD500055 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=DAE8
2026-04-01 08:33:38 | DOOR-B1 | LOBBY       | ACCESS_GRANTED | U1052  | CARD500052 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=C9CE
2026-04-01 08:33:40 | DOOR-A2 | WAREHOUSE   | ACCESS_GRANTED | U1033  | CARD500033 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=E739
2026-04-01 08:33:42 | DOOR-B1 | LOBBY       | DOOR_OPEN      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=CA8D
2026-04-01 08:33:45 | CTRL-01 | WAREHOUSE   | ACCESS_REQUEST | U1048  | CARD500048 | OK      | CARD_OK          | RETRY=0 | CRC=9515
2026-04-01 08:33:47 | GATE-02 | LAB_A       | ACCESS_DENIED  | U1018  | CARD500018 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=D84C
2026-04-01 08:33:48 | DOOR-A1 | LOBBY       | ACCESS_GRANTED | U1057  | CARD500057 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=E744
2026-04-01 08:33:49 | DOOR-A2 | WAREHOUSE   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=4546
2026-04-01 08:33:51 | GATE-02 | LAB_A       | ACCESS_REQUEST | U1011  | CARD500011 | OK      | PIN_OK           | RETRY=0 | CRC=E8CC
2026-04-01 08:33:52 | GATE-01 | LAB_A       | ACCESS_GRANTED | U1058  | CARD500058 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=2EB0
2026-04-01 08:33:53 | DOOR-A2 | LAB_B       | ACCESS_GRANTED | U1005  | CARD500005 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=C1E2
2026-04-01 08:33:55 | GATE-02 | LOBBY       | ACCESS_DENIED  | U1058  | CARD500058 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=5301
2026-04-01 08:34:00 | CTRL-02 | SERVER_ROOM | ACCESS_DENIED  | U1003  | CARD500003 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=9E79
2026-04-01 08:34:03 | DOOR-B1 | LAB_B       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=3C30
2026-04-01 08:34:04 | CTRL-02 | LOBBY       | ACCESS_GRANTED | U1016  | CARD500016 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=FEC9
2026-04-01 08:34:09 | GATE-02 | WAREHOUSE   | ACCESS_DENIED  | U1038  | CARD500038 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=6F0A
2026-04-01 08:34:11 | DOOR-A2 | LAB_B       | ACCESS_REQUEST | U1028  | CARD500028 | OK      | CARD_OK          | RETRY=0 | CRC=7D4B
2026-04-01 08:34:13 | GATE-01 | WAREHOUSE   | ACCESS_GRANTED | U1052  | CARD500052 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=5EA3
2026-04-01 08:34:14 | CTRL-01 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=109A
2026-04-01 08:34:17 | DOOR-A1 | PARKING     | ACCESS_GRANTED | U1021  | CARD500021 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=37C0
2026-04-01 08:34:19 | CTRL-02 | SERVER_ROOM | ACCESS_GRANTED | U1039  | CARD500039 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=B86A
2026-04-01 08:34:20 | CTRL-01 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=C204
2026-04-01 08:34:25 | CTRL-01 | PARKING     | ACCESS_REQUEST | U1035  | CARD500035 | OK      | CARD_OK          | RETRY=0 | CRC=F10E
2026-04-01 08:34:26 | CTRL-01 | OFFICE_3F   | DOOR_CLOSE     | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=D3D8
2026-04-01 08:34:28 | CTRL-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=37F6
2026-04-01 08:34:30 | DOOR-A2 | OFFICE_3F   | ACCESS_REQUEST | U1005  | CARD500005 | OK      | PIN_OK           | RETRY=0 | CRC=DAA6
2026-04-01 08:34:32 | DOOR-B1 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=B52C
2026-04-01 08:34:33 | DOOR-A1 | WAREHOUSE   | ACCESS_REQUEST | U1046  | CARD500046 | OK      | PIN_OK           | RETRY=1 | CRC=5C1C
2026-04-01 08:34:35 | CTRL-02 | OFFICE_3F   | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=00CF
2026-04-01 08:34:36 | CTRL-01 | LAB_B       | ACCESS_GRANTED | U1007  | CARD500007 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=D3FD
2026-04-01 08:34:37 | GATE-01 | LAB_A       | ACCESS_REQUEST | U1040  | CARD500040 | OK      | CARD_OK          | RETRY=0 | CRC=6702
2026-04-01 08:34:40 | GATE-01 | LAB_A       | ACCESS_DENIED  | U1019  | CARD500019 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=0323
2026-04-01 08:34:41 | DOOR-A2 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=0EE8
2026-04-01 08:34:46 | CTRL-02 | SERVER_ROOM | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=F54D
2026-04-01 08:34:48 | DOOR-B1 | LOBBY       | ACCESS_GRANTED | U1030  | CARD500030 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=AB93
2026-04-01 08:34:50 | DOOR-B1 | PARKING     | ACCESS_REQUEST | U1047  | CARD500047 | OK      | CARD_OK          | RETRY=0 | CRC=A189
2026-04-01 08:34:52 | DOOR-A1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=A9D7
2026-04-01 08:34:57 | DOOR-B1 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=4C71
2026-04-01 08:34:58 | DOOR-B1 | LOBBY       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=54F9
2026-04-01 08:35:00 | DOOR-A1 | LAB_B       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=3BD3
2026-04-01 08:35:05 | DOOR-B1 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=1031
2026-04-01 08:35:06 | GATE-02 | LOBBY       | ACCESS_REQUEST | U1015  | CARD500015 | OK      | PIN_OK           | RETRY=1 | CRC=9AF2
2026-04-01 08:35:07 | DOOR-A1 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=BF99
2026-04-01 08:35:12 | CTRL-01 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=E336
2026-04-01 08:35:14 | CTRL-01 | PARKING     | ACCESS_REQUEST | U1032  | CARD500032 | OK      | CARD_OK          | RETRY=0 | CRC=AE23
2026-04-01 08:35:16 | DOOR-A2 | PARKING     | ACCESS_REQUEST | U1049  | CARD500049 | OK      | PIN_OK           | RETRY=0 | CRC=324E
2026-04-01 08:35:21 | DOOR-A1 | OFFICE_3F   | ALARM_OFF      | SYSTEM | NA         | SUCCESS | FORCED_ENTRY     | RETRY=0 | CRC=EB32
2026-04-01 08:35:23 | DOOR-A2 | PARKING     | ACCESS_REQUEST | U1000  | CARD500000 | OK      | PIN_OK           | RETRY=0 | CRC=2C95
2026-04-01 08:35:24 | GATE-02 | LOBBY       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=9FFD
2026-04-01 08:35:25 | DOOR-A1 | PARKING     | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=A44A
2026-04-01 08:35:26 | CTRL-02 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | NETWORK_RESTORED | RETRY=0 | CRC=E1D9
2026-04-01 08:35:29 | CTRL-01 | LAB_A       | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=8C1A
2026-04-01 08:35:30 | CTRL-01 | WAREHOUSE   | ACCESS_REQUEST | U1006  | CARD500006 | OK      | CARD_OK          | RETRY=0 | CRC=A310
2026-04-01 08:35:31 | CTRL-02 | OFFICE_3F   | ACCESS_DENIED  | U1036  | CARD500036 | DENIED  | USER_UNAUTHORIZED | RETRY=1 | CRC=2479
2026-04-01 08:35:32 | DOOR-A1 | LAB_A       | ACCESS_REQUEST | U1003  | CARD500003 | OK      | CARD_OK          | RETRY=0 | CRC=F104
2026-04-01 08:35:35 | CTRL-01 | LOBBY       | ACCESS_REQUEST | U1005  | CARD500005 | OK      | PIN_OK           | RETRY=1 | CRC=5BA3
2026-04-01 08:35:38 | DOOR-A1 | WAREHOUSE   | ACCESS_GRANTED | U1044  | CARD500044 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=9FF8
2026-04-01 08:35:39 | DOOR-B1 | SERVER_ROOM | ACCESS_GRANTED | U1042  | CARD500042 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=437A
2026-04-01 08:35:40 | DOOR-B1 | PARKING     | AUTH_FAIL      | U1006  | CARD500006 | TIMEOUT | PIN_INVALID      | RETRY=2 | CRC=EE48
2026-04-01 08:35:42 | CTRL-02 | SERVER_ROOM | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=841F
2026-04-01 08:35:43 | GATE-02 | SERVER_ROOM | ACCESS_GRANTED | U1042  | CARD500042 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=E814
2026-04-01 08:35:45 | CTRL-01 | LOBBY       | ACCESS_REQUEST | U1022  | CARD500022 | OK      | PIN_OK           | RETRY=1 | CRC=5773
2026-04-01 08:35:46 | DOOR-B1 | LAB_A       | ACCESS_GRANTED | U1008  | CARD500008 | GRANTED | USER_AUTHORIZED  | RETRY=1 | CRC=36C6
2026-04-01 08:35:47 | DOOR-A1 | OFFICE_3F   | HEARTBEAT      | SYSTEM | NA         | NORMAL  | POWER_OK         | RETRY=0 | CRC=9AAF
2026-04-01 08:35:49 | GATE-02 | LAB_B       | ACCESS_GRANTED | U1015  | CARD500015 | GRANTED | USER_AUTHORIZED  | RETRY=0 | CRC=F6F9
2026-04-01 08:35:51 | CTRL-01 | LAB_A       | STATUS_UPDATE  | SYSTEM | NA         | NORMAL  | LOW_BATTERY      | RETRY=0 | CRC=DCBF
2026-04-01 08:35:56 | GATE-02 | WAREHOUSE   | ACCESS_DENIED  | U1034  | CARD500034 | DENIED  | PIN_INVALID      | RETRY=1 | CRC=589E
2026-04-01 08:35:59 | DOOR-A2 | LOBBY       | ACCESS_GRANTED | U1045  | CARD500045 | GRANTED | SCHEDULE_OK      | RETRY=0 | CRC=ED02
2026-04-01 08:36:00 | DOOR-A1 | LOBBY       | ACCESS_DENIED  | U1011  | CARD500011 | DENIED  | CARD_EXPIRED     | RETRY=2 | CRC=23A3
2026-04-01 08:36:02 | CTRL-01 | OFFICE_3F   | ACCESS_DENIED  | U1049  | CARD500049 | DENIED  | CARD_EXPIRED     | RETRY=1 | CRC=FD14
